TRANSACTION_ID,ACCOUNT_ID,TRANSACTION_TYPE,AMOUNT,BUSINESS_DATE,MEMO,CREATED_AT
TXN_00000222,ACCT_00001287,DEBIT,4710.82,2026-09-19,Cold class skin.,2026-09-20T15:49:40.284899
TXN_00000223,ACCT_00004131,DEBIT,6101.84,2026-08-20,Risk according stock base three up.,2026-09-20T15:49:40.284932
TXN_00000224,ACCT_00000962,CREDIT,3202.97,2026-08-30,Term later sure former reason energy.,2026-09-20T15:49:40.284964
TXN_00000225,ACCT_00006684,CREDIT,1505.04,2026-08-23,Guess board former religious market different.,2026-09-20T15:49:40.284996
TXN_00000226,ACCT_00001206,CREDIT,2354.93,2026-06-23,Ever game direction off.,2026-09-20T15:49:40.285028
TXN_00000227,ACCT_00001186,DEBIT,7390.24,2026-07-10,Rate doctor team.,2026-09-20T15:49:40.285061
TXN_00000228,ACCT_00002863,CREDIT,7918.1,2026-07-27,Quickly human model but also rest matter.,2026-09-20T15:49:40.285093
TXN_00000229,ACCT_00002670,CREDIT,1666.15,2026-09-20,Interesting debate standard message again could system today.,2026-09-20T15:49:40.285125
TXN_00000230,ACCT_00004021,DEBIT,8865.93,2026-08-04,Hard majority cell image writer section news.,2026-09-20T15:49:40.285157
TXN_00000231,ACCT_00000156,DEBIT,4208.97,2026-08-18,Project seven difference can himself edge expert.,2026-09-20T15:49:40.285190
TXN_00000232,ACCT_00007018,CREDIT,7715.26,2026-07-16,Grow chair black would program worry act.,2026-09-20T15:49:40.285222
TXN_00000233,ACCT_00000363,CREDIT,7821.44,2026-08-30,Own plant space feeling painting bring mention.,2026-09-20T15:49:40.285255
TXN_00000234,ACCT_00005023,CREDIT,426.25,2026-06-26,Senior natural family both attack audience study.,2026-09-20T15:49:40.285289
TXN_00000235,ACCT_00004433,DEBIT,5198.72,2026-08-28,Feeling himself professional describe top.,2026-09-20T15:49:40.285321
TXN_00000236,ACCT_00002993,CREDIT,5220.46,2026-08-28,Suffer keep accept which.,2026-09-20T15:49:40.285354
TXN_00000237,ACCT_00004724,DEBIT,8674.24,2026-07-25,Condition road every general.,2026-09-20T15:49:40.285386
TXN_00000238,ACCT_00000191,CREDIT,8767.73,2026-08-31,Popular station production deal picture.,2026-09-20T15:49:40.285418
TXN_00000239,ACCT_00005162,CREDIT,8690.65,2026-07-23,Tv performance production dark staff.,2026-09-20T15:49:40.285450
TXN_00000240,ACCT_00005931,DEBIT,3811.49,2026-07-15,Baby room practice say as.,2026-09-20T15:49:40.285483
TXN_00000241,ACCT_00000496,CREDIT,3527.08,2026-09-03,Pick great see his hot.,2026-09-20T15:49:40.285515
TXN_00000242,ACCT_00006771,DEBIT,4186.47,2026-08-26,She require cell staff that.,2026-09-20T15:49:40.285547
TXN_00000243,ACCT_00005790,DEBIT,9719.88,2026-07-24,Set development allow finally close a.,2026-09-20T15:49:40.285580
TXN_00000244,ACCT_00003058,DEBIT,644.53,2026-08-04,She feel federal like plan last.,2026-09-20T15:49:40.285612
TXN_00000245,ACCT_00001622,DEBIT,6362.75,2026-07-25,Rate modern into remain.,2026-09-20T15:49:40.285644
TXN_00000246,ACCT_00006122,DEBIT,9882.17,2026-08-24,Forward result threat less pass.,2026-09-20T15:49:40.285677
TXN_00000247,ACCT_00006845,CREDIT,7672.11,2026-08-15,Best little paper investment rise.,2026-09-20T15:49:40.285709
TXN_00000248,ACCT_00003636,CREDIT,9249.48,2026-08-03,Cover analysis allow join.,2026-09-20T15:49:40.285742
TXN_00000249,ACCT_00006973,CREDIT,2123.32,2026-07-20,Such maybe commercial brother PM yet next.,2026-09-20T15:49:40.285774
TXN_00000250,ACCT_00000736,DEBIT,9872.59,2026-07-07,Something give administration rest cell.,2026-09-20T15:49:40.285807
TXN_00000251,ACCT_00004816,CREDIT,88.94,2026-09-17,Week start by significant church toward factor.,2026-09-20T15:49:40.285839
TXN_00000252,ACCT_00006626,CREDIT,2489.25,2026-08-28,Inside subject every firm treat.,2026-09-20T15:49:40.285871
TXN_00000253,ACCT_00004421,DEBIT,7982.96,2026-06-22,Voice marriage prevent between suddenly.,2026-09-20T15:49:40.285903
TXN_00000254,ACCT_00001230,DEBIT,9844.67,2026-07-04,Continue yeah support yourself.,2026-09-20T15:49:40.285936
TXN_00000255,ACCT_00003198,CREDIT,4534.48,2026-08-05,Anything too actually newspaper would live.,2026-09-20T15:49:40.285968
TXN_00000256,ACCT_00006923,DEBIT,7597.07,2026-07-20,Other research feel truth.,2026-09-20T15:49:40.286000
TXN_00000257,ACCT_00006489,CREDIT,2705.59,2026-08-15,Enter window world list why hotel.,2026-09-20T15:49:40.286032
TXN_00000258,ACCT_00002722,DEBIT,1593.74,2026-08-10,Behind around billion grow experience back new.,2026-09-20T15:49:40.286064
TXN_00000259,ACCT_00003142,DEBIT,9393.91,2026-09-01,Anyone doctor end others end conference.,2026-09-20T15:49:40.286097
TXN_00000260,ACCT_00000099,DEBIT,7851.41,2026-07-30,Business you line process career film worker.,2026-09-20T15:49:40.286130
TXN_00000261,ACCT_00006809,CREDIT,6769.31,2026-09-04,Most fund across follow.,2026-09-20T15:49:40.286162
TXN_00000262,ACCT_00004818,CREDIT,1229.02,2026-07-16,Image institution success prevent no into.,2026-09-20T15:49:40.286195
TXN_00000263,ACCT_00000466,CREDIT,760.97,2026-06-26,Close election reason how.,2026-09-20T15:49:40.286227
TXN_00000264,ACCT_00003081,DEBIT,9159.12,2026-07-27,Address us along carry.,2026-09-20T15:49:40.286259
TXN_00000265,ACCT_00004672,DEBIT,6056.07,2026-08-18,Traditional town out world.,2026-09-20T15:49:40.286292
TXN_00000266,ACCT_00002785,DEBIT,379.02,2026-08-02,Board consider pull father near key.,2026-09-20T15:49:40.286324
TXN_00000267,ACCT_00005391,DEBIT,5191.81,2026-09-01,Shoulder statement property statement movie.,2026-09-20T15:49:40.286356
TXN_00000268,ACCT_00005050,DEBIT,715.33,2026-09-02,Magazine board community weight.,2026-09-20T15:49:40.286388
TXN_00000269,ACCT_00004770,CREDIT,156.95,2026-06-24,Put section computer trouble both pass.,2026-09-20T15:49:40.286421
TXN_00000270,ACCT_00001520,CREDIT,5073.41,2026-06-23,Capital actually marriage begin.,2026-09-20T15:49:40.286453
TXN_00000271,ACCT_00004059,DEBIT,7504.5,2026-08-20,Miss himself resource move computer participant mention.,2026-09-20T15:49:40.286486
TXN_00000272,ACCT_00003454,DEBIT,6343.43,2026-08-05,As important dream.,2026-09-20T15:49:40.286519
TXN_00000273,ACCT_00003086,CREDIT,6516.9,2026-06-29,Professor interesting perform class water significant friend.,2026-09-20T15:49:40.286551
TXN_00000274,ACCT_00006190,CREDIT,9130.03,2026-08-11,Do recent site notice worker government.,2026-09-20T15:49:40.286583
TXN_00000275,ACCT_00005133,DEBIT,6868.94,2026-08-02,Hold relationship society sell and language offer create.,2026-09-20T15:49:40.286616
TXN_00000276,ACCT_00005026,CREDIT,742.45,2026-08-24,With join result area both.,2026-09-20T15:49:40.286648
TXN_00000277,ACCT_00002615,DEBIT,5475.69,2026-07-13,Seat husband research modern traditional.,2026-09-20T15:49:40.286680
TXN_00000278,ACCT_00005034,DEBIT,6776.84,2026-07-12,Pass house himself half turn.,2026-09-20T15:49:40.286713
TXN_00000279,ACCT_00004215,CREDIT,7627.64,2026-07-15,Worry run question paper whom.,2026-09-20T15:49:40.286745
TXN_00000280,ACCT_00000562,DEBIT,8845.11,2026-09-20,Develop page practice away occur almost protect interview.,2026-09-20T15:49:40.286778
TXN_00000281,ACCT_00003772,DEBIT,2830.62,2026-08-29,Wife garden admit pick total life.,2026-09-20T15:49:40.286810
TXN_00000282,ACCT_00001674,CREDIT,266.41,2026-07-30,Attention rest training.,2026-09-20T15:49:40.286842
TXN_00000283,ACCT_00004189,DEBIT,5080.86,2026-08-09,Individual hotel save environmental security continue government.,2026-09-20T15:49:40.286875
TXN_00000284,ACCT_00004575,CREDIT,2618.1,2026-08-17,Could perhaps blue wall lay south wall.,2026-09-20T15:49:40.286908
TXN_00000285,ACCT_00001716,CREDIT,1351.96,2026-09-06,Short receive process source say listen hold reduce.,2026-09-20T15:49:40.286940
TXN_00000286,ACCT_00006885,DEBIT,1746.12,2026-06-22,Case chance technology tell discussion sign.,2026-09-20T15:49:40.286973
TXN_00000287,ACCT_00004050,CREDIT,8538.25,2026-08-24,Tax according control manage pretty world tell.,2026-09-20T15:49:40.287005
TXN_00000288,ACCT_00004580,DEBIT,7760.01,2026-09-11,Foreign off add century.,2026-09-20T15:49:40.287037
TXN_00000289,ACCT_00005859,DEBIT,6842.65,2026-07-18,Money about Democrat direction fish.,2026-09-20T15:49:40.287069
TXN_00000290,ACCT_00000450,CREDIT,2337.02,2026-08-13,Several similar catch smile rather plant.,2026-09-20T15:49:40.287101
TXN_00000291,ACCT_00005722,DEBIT,476.1,2026-07-07,Sound rest evidence season executive.,2026-09-20T15:49:40.287134
TXN_00000292,ACCT_00003842,CREDIT,3301.21,2026-08-03,With contain less event plant best.,2026-09-20T15:49:40.287166
TXN_00000293,ACCT_00004200,CREDIT,1774.0,2026-07-11,Body these staff author discussion receive hundred bag.,2026-09-20T15:49:40.287198
TXN_00000294,ACCT_00000996,DEBIT,666.41,2026-07-15,Identify protect wind early business.,2026-09-20T15:49:40.287230
TXN_00000295,ACCT_00006949,CREDIT,2799.94,2026-08-30,Either safe fall expert find attention.,2026-09-20T15:49:40.287263
TXN_00000296,ACCT_00004902,DEBIT,7136.87,2026-06-24,Western wife sell suffer visit girl knowledge.,2026-09-20T15:49:40.287295
TXN_00000297,ACCT_00001872,DEBIT,1239.2,2026-08-02,Tonight music enter girl apply until task manage.,2026-09-20T15:49:40.287327
TXN_00000298,ACCT_00002923,CREDIT,3098.6,2026-09-20,Teach unit central southern customer national fear.,2026-09-20T15:49:40.287362
TXN_00000299,ACCT_00001780,DEBIT,1320.14,2026-08-24,Whole various heavy.,2026-09-20T15:49:40.287394
TXN_00000300,ACCT_00000876,DEBIT,730.94,2026-07-15,Nation from apply.,2026-09-20T15:49:40.287426
TXN_00000301,ACCT_00000929,CREDIT,7867.65,2026-09-18,What tonight rich scene.,2026-09-20T15:49:40.287458
TXN_00000302,ACCT_00002527,DEBIT,7035.47,2026-09-03,Thank really why statement sea fall.,2026-09-20T15:49:40.287490
TXN_00000303,ACCT_00004047,CREDIT,5263.57,2026-07-12,Maybe product wide result develop happen tonight.,2026-09-20T15:49:40.287522
TXN_00000304,ACCT_00000753,DEBIT,5335.29,2026-07-04,Chair government hospital evening good production.,2026-09-20T15:49:40.287554
TXN_00000305,ACCT_00006652,DEBIT,251.52,2026-08-24,Receive everyone street executive product parent cover.,2026-09-20T15:49:40.287587
TXN_00000306,ACCT_00000200,CREDIT,1172.32,2026-08-07,Walk question improve Mr look much certainly.,2026-09-20T15:49:40.287619
TXN_00000307,ACCT_00001068,CREDIT,1682.97,2026-08-01,Character campaign leave today detail.,2026-09-20T15:49:40.287651
TXN_00000308,ACCT_00000733,DEBIT,106.74,2026-08-07,Behavior our human ever case.,2026-09-20T15:49:40.287683
TXN_00000309,ACCT_00001846,DEBIT,9342.52,2026-09-18,Difficult approach body travel everyone little management.,2026-09-20T15:49:40.287716
TXN_00000310,ACCT_00006764,DEBIT,4602.24,2026-06-28,Sea important whom before national.,2026-09-20T15:49:40.287751
TXN_00000311,ACCT_00006873,DEBIT,7579.8,2026-09-12,Once owner strategy nothing model.,2026-09-20T15:49:40.287783
TXN_00000312,ACCT_00001848,CREDIT,8675.74,2026-08-30,Free suddenly rest news able believe.,2026-09-20T15:49:40.287815
TXN_00000313,ACCT_00001279,DEBIT,5436.75,2026-09-18,School again play political movement.,2026-09-20T15:49:40.287847
TXN_00000314,ACCT_00000616,DEBIT,6628.42,2026-09-16,Either try ok blue oil.,2026-09-20T15:49:40.287880
TXN_00000315,ACCT_00001447,DEBIT,8507.21,2026-06-29,These easy road better TV turn.,2026-09-20T15:49:40.287912
TXN_00000316,ACCT_00004588,DEBIT,8326.88,2026-08-12,Inside from travel sort red.,2026-09-20T15:49:40.287944
TXN_00000317,ACCT_00000041,DEBIT,8657.13,2026-08-16,Lead senior operation shoulder learn.,2026-09-20T15:49:40.287977
TXN_00000318,ACCT_00003180,CREDIT,832.83,2026-06-22,Stop always today mother character wind.,2026-09-20T15:49:40.288009
TXN_00000319,ACCT_00001936,CREDIT,368.19,2026-07-23,Ok decision item live small game.,2026-09-20T15:49:40.288041
TXN_00000320,ACCT_00004058,DEBIT,8945.89,2026-08-31,His vote already rate view language.,2026-09-20T15:49:40.288074
TXN_00000321,ACCT_00000298,CREDIT,3650.97,2026-06-23,World measure street way.,2026-09-20T15:49:40.288106
TXN_00000322,ACCT_00005841,DEBIT,4344.71,2026-08-25,Teacher else strong cover.,2026-09-20T15:49:40.288138
TXN_00000323,ACCT_00005652,CREDIT,2294.62,2026-08-25,Point everything last project sport.,2026-09-20T15:49:40.288171
TXN_00000324,ACCT_00002969,DEBIT,1129.23,2026-07-31,Throughout different production they necessary.,2026-09-20T15:49:40.288203
TXN_00000325,ACCT_00005819,DEBIT,4217.92,2026-08-10,Democrat agreement follow serve.,2026-09-20T15:49:40.288235
TXN_00000326,ACCT_00000559,DEBIT,3129.97,2026-07-09,Us entire here vote deep.,2026-09-20T15:49:40.288267
TXN_00000327,ACCT_00002230,CREDIT,9384.23,2026-07-20,Produce wind write body.,2026-09-20T15:49:40.288299
TXN_00000328,ACCT_00002001,DEBIT,8786.07,2026-08-05,Affect thousand not leader.,2026-09-20T15:49:40.288331
TXN_00000329,ACCT_00005453,DEBIT,8103.26,2026-08-08,Ten after read those finish either.,2026-09-20T15:49:40.288364
TXN_00000330,ACCT_00000824,DEBIT,2221.18,2026-09-04,Glass teacher main us those.,2026-09-20T15:49:40.288396
TXN_00000331,ACCT_00000241,CREDIT,4436.87,2026-09-13,Star note gun director every run make truth.,2026-09-20T15:49:40.288428
TXN_00000332,ACCT_00004805,DEBIT,2941.23,2026-09-20,Item take once with.,2026-09-20T15:49:40.288461
TXN_00000333,ACCT_00003914,CREDIT,942.7,2026-08-26,Deal live find child course part thing.,2026-09-20T15:49:40.288493
TXN_00000334,ACCT_00002769,CREDIT,4154.58,2026-08-21,Blue view sound seek.,2026-09-20T15:49:40.288525
TXN_00000335,ACCT_00001938,DEBIT,2230.74,2026-08-02,Position tend nor skin.,2026-09-20T15:49:40.288558
TXN_00000336,ACCT_00001846,CREDIT,4810.35,2026-08-26,Scene condition benefit not character beautiful.,2026-09-20T15:49:40.288590
TXN_00000337,ACCT_00001813,DEBIT,5884.56,2026-07-18,Study him describe.,2026-09-20T15:49:40.288623
TXN_00000338,ACCT_00000160,DEBIT,286.37,2026-07-12,Congress and year boy have.,2026-09-20T15:49:40.288655
TXN_00000339,ACCT_00002445,DEBIT,3924.56,2026-06-25,Century everything want pass themselves west strong nation.,2026-09-20T15:49:40.288688
TXN_00000340,ACCT_00003090,CREDIT,3612.19,2026-09-09,Person arrive her perform.,2026-09-20T15:49:40.288721
TXN_00000341,ACCT_00005844,CREDIT,4310.94,2026-08-21,Customer not investment whom across particularly.,2026-09-20T15:49:40.288753
TXN_00000342,ACCT_00005312,DEBIT,2687.22,2026-08-05,Sell employee prove house security whose soldier.,2026-09-20T15:49:40.288785
TXN_00000343,ACCT_00000045,DEBIT,2259.24,2026-08-19,Stand box wrong response enter.,2026-09-20T15:49:40.288818
TXN_00000344,ACCT_00006296,CREDIT,8673.8,2026-08-05,Quality modern face.,2026-09-20T15:49:40.288850
TXN_00000345,ACCT_00004186,CREDIT,3891.22,2026-08-15,Address shake avoid worry guy.,2026-09-20T15:49:40.288883
TXN_00000346,ACCT_00005267,DEBIT,595.96,2026-07-18,Perform sure quickly.,2026-09-20T15:49:40.288915
TXN_00000347,ACCT_00000865,DEBIT,1413.04,2026-08-30,Month whether rule forget.,2026-09-20T15:49:40.288947
TXN_00000348,ACCT_00000018,DEBIT,3759.27,2026-08-07,Tend court particular method.,2026-09-20T15:49:40.288980
TXN_00000349,ACCT_00000862,DEBIT,4065.62,2026-09-18,Southern bring best cell purpose computer.,2026-09-20T15:49:40.289012
TXN_00000350,ACCT_00006907,DEBIT,8517.92,2026-08-07,Administration major wrong wonder or wish.,2026-09-20T15:49:40.289044
TXN_00000351,ACCT_00000265,CREDIT,9690.67,2026-09-05,Wear since able trouble civil go hope model.,2026-09-20T15:49:40.289077
TXN_00000352,ACCT_00006087,DEBIT,3904.93,2026-07-23,Chair attorney TV western parent pick do leg.,2026-09-20T15:49:40.289109
TXN_00000353,ACCT_00003877,CREDIT,8026.11,2026-08-16,Table job toward successful.,2026-09-20T15:49:40.289141
TXN_00000354,ACCT_00003287,DEBIT,8855.12,2026-06-30,Help cover evidence fine sell tree.,2026-09-20T15:49:40.289175
TXN_00000355,ACCT_00001307,DEBIT,6739.66,2026-07-17,Leave board several near.,2026-09-20T15:49:40.289207
TXN_00000356,ACCT_00005139,CREDIT,9916.12,2026-07-05,Water reduce soldier beautiful around follow.,2026-09-20T15:49:40.289239
TXN_00000357,ACCT_00005521,CREDIT,3464.31,2026-07-14,Pretty watch hard loss military.,2026-09-20T15:49:40.289272
TXN_00000358,ACCT_00006091,CREDIT,7847.99,2026-08-30,Student look eye lose determine hospital game letter.,2026-09-20T15:49:40.289304
TXN_00000359,ACCT_00000084,DEBIT,8883.75,2026-08-19,Across present feel simple.,2026-09-20T15:49:40.289336
TXN_00000360,ACCT_00006925,CREDIT,812.52,2026-09-17,Above poor pattern career two.,2026-09-20T15:49:40.289368
TXN_00000361,ACCT_00006787,DEBIT,3840.7,2026-06-26,History reveal why present.,2026-09-20T15:49:40.289400
TXN_00000362,ACCT_00002781,DEBIT,2850.21,2026-08-03,Artist later painting concern.,2026-09-20T15:49:40.289432
TXN_00000363,ACCT_00006162,CREDIT,892.99,2026-08-14,Voice agency response energy what almost follow bit.,2026-09-20T15:49:40.289464
TXN_00000364,ACCT_00006433,DEBIT,7228.6,2026-06-22,Price consumer could catch down care against.,2026-09-20T15:49:40.289497
TXN_00000365,ACCT_00006113,CREDIT,1158.83,2026-07-08,Still much whom go real paper something.,2026-09-20T15:49:40.289529
TXN_00000366,ACCT_00003587,CREDIT,3377.79,2026-09-12,Stay thousand person our wife beat involve.,2026-09-20T15:49:40.289561
TXN_00000367,ACCT_00002430,CREDIT,5808.88,2026-08-06,Place catch enough land maintain.,2026-09-20T15:49:40.289593
TXN_00000368,ACCT_00000126,DEBIT,506.91,2026-07-02,On get simply charge feel have.,2026-09-20T15:49:40.289625
TXN_00000369,ACCT_00005057,DEBIT,9800.83,2026-07-08,Check sell discover offer necessary agent down.,2026-09-20T15:49:40.289658
TXN_00000370,ACCT_00002868,CREDIT,4710.0,2026-08-11,Officer us home source parent.,2026-09-20T15:49:40.289690
TXN_00000371,ACCT_00003480,CREDIT,1360.96,2026-07-25,Tax woman course international for.,2026-09-20T15:49:40.289722
TXN_00000372,ACCT_00005636,DEBIT,5939.1,2026-08-25,Sound week face college sound do.,2026-09-20T15:49:40.289754
TXN_00000373,ACCT_00003382,DEBIT,389.83,2026-07-04,Exist need send week table.,2026-09-20T15:49:40.289786
TXN_00000374,ACCT_00000204,DEBIT,2618.1,2026-09-13,Ok quality degree word return.,2026-09-20T15:49:40.289818
TXN_00000375,ACCT_00005284,DEBIT,2648.52,2026-07-27,Foot pull prove start full.,2026-09-20T15:49:40.289850
TXN_00000376,ACCT_00005448,CREDIT,4425.11,2026-09-01,Physical deal push.,2026-09-20T15:49:40.289882
TXN_00000377,ACCT_00006849,DEBIT,4189.24,2026-07-26,Air wear single magazine represent.,2026-09-20T15:49:40.289915
TXN_00000378,ACCT_00002422,DEBIT,4924.92,2026-07-28,Opportunity name food remember avoid.,2026-09-20T15:49:40.289947
TXN_00000379,ACCT_00000105,DEBIT,1742.87,2026-08-30,Second determine space responsibility record he.,2026-09-20T15:49:40.289979
TXN_00000380,ACCT_00002750,CREDIT,9081.58,2026-08-26,Political quality despite difference final.,2026-09-20T15:49:40.290011
TXN_00000381,ACCT_00005413,DEBIT,1890.19,2026-09-09,Year group budget half space meeting dark else.,2026-09-20T15:49:40.290044
TXN_00000382,ACCT_00003688,CREDIT,1872.89,2026-08-28,Whether central spring suggest.,2026-09-20T15:49:40.290076
TXN_00000383,ACCT_00004473,DEBIT,9075.73,2026-08-07,Among security bed support.,2026-09-20T15:49:40.290108
TXN_00000384,ACCT_00002451,DEBIT,4922.95,2026-08-17,Property strong feel whatever its.,2026-09-20T15:49:40.290141
TXN_00000385,ACCT_00005563,DEBIT,971.18,2026-08-20,However especially finally race.,2026-09-20T15:49:40.290172
TXN_00000386,ACCT_00003680,DEBIT,3516.44,2026-07-12,Station issue might keep explain stage high.,2026-09-20T15:49:40.290205
TXN_00000387,ACCT_00002197,DEBIT,5541.56,2026-07-25,Say order item station.,2026-09-20T15:49:40.290237
TXN_00000388,ACCT_00001540,DEBIT,2120.75,2026-07-04,Art environment eat.,2026-09-20T15:49:40.290269
TXN_00000389,ACCT_00006086,CREDIT,6188.19,2026-09-07,Us economic nothing quality data network final.,2026-09-20T15:49:40.290301
